Code_BV_Complet;Libellé commune;Exprimés;PCT_RN;PCT_UG;PCT_ENS
17170151;Arces;426;52.82;14.55;25.35
17170161;Archiac;380;45.53;16.58;28.16
17170171;Archingeay;374;55.61;20.32;21.12
17170181;Ardillières;457;45.95;22.76;19.69
17170191;Ars-en-Ré;382;20.68;15.97;0.0
17170192;Ars-en-Ré;483;23.4;13.46;0.0
17170201;Arthenac;165;49.7;15.15;24.24
17170211;Arvert;541;56.38;18.11;24.21
17170212;Arvert;610;54.75;19.51;24.59
17170213;Arvert;586;54.44;18.6;26.11
17170214;Arvert;575;50.26;18.61;30.43
17170221;Asnières-la-Giraud;531;48.59;21.85;26.55
17170231;Aujac;172;47.09;22.67;27.33
17170241;Aulnay;721;46.19;22.19;28.02
17170251;Aumagne;355;37.75;29.01;30.99
17170261;Authon-Ebéon;186;55.91;19.35;22.04
17170262;Authon-Ebéon;26;15.38;19.23;61.54
17170271;Avy;282;41.84;20.92;25.53
17170281;Aytré;653;21.13;42.11;27.72
17170282;Aytré;654;29.51;34.71;26.3
17170283;Aytré;756;31.75;34.92;22.62
17170284;Aytré;567;24.16;41.27;24.69
17170285;Aytré;763;24.12;41.02;26.34
17170286;Aytré;624;21.47;40.71;28.85
17170287;Aytré;513;36.65;34.5;19.88
17170291;Bagnizeau;125;40.0;28.0;28.0
17170301;Balanzac;311;53.7;17.68;26.69
17170311;Ballans;104;56.73;15.38;26.92
17170321;Ballon;401;37.91;30.42;20.95
17170331;La Barde;235;65.96;15.74;14.47
17170341;Barzan;264;49.62;23.11;21.97
17170351;Bazauges;70;58.57;24.29;17.14
17170361;Beaugeay;425;52.0;19.76;26.59
17170371;Beauvais-sur-Matha;288;48.26;23.96;22.22
17170381;Bedenac;262;54.58;21.37;16.41
17170391;Belluire;112;59.82;6.25;29.46
17170411;Benon;788;46.57;22.46;21.95
17170421;Bercloux;229;48.47;26.2;22.71
17170431;Bernay-Saint-Martin;363;48.21;30.58;15.7
17170441;Berneuil;421;47.27;16.86;25.18
17170442;Berneuil;137;53.28;17.52;19.71
17170451;Beurlay;475;51.58;18.11;28.84
17170461;Bignay;218;44.95;28.44;24.77
17170471;Biron;132;57.58;12.88;21.21
17170481;Blanzac-lès-Matha;182;44.51;26.37;25.82
17170491;Blanzay-sur-Boutonne;49;34.69;20.41;42.86
17170501;Bois;223;59.19;13.45;20.63
17170511;Le Bois-Plage-en-Ré;490;24.9;16.94;0.0
17170512;Le Bois-Plage-en-Ré;598;23.91;12.21;0.0
17170513;Le Bois-Plage-en-Ré;631;24.25;15.06;0.0
17170521;Boisredon;371;57.14;12.4;21.02
17170531;Bords;682;50.0;22.43;24.49
17170541;Boresse-et-Martron;118;36.44;29.66;26.27
17170551;Boscamnant;110;56.36;12.73;23.64
17170561;Bougneau;328;56.1;15.55;20.73
17170571;Bouhet;401;45.39;24.69;19.95
17170581;Bourcefranc-le-Chapus;650;50.31;22.77;25.85
17170582;Bourcefranc-le-Chapus;532;45.86;26.5;26.88
17170583;Bourcefranc-le-Chapus;686;44.75;24.49;29.15
17170591;Bourgneuf;851;31.73;24.21;29.61
17170601;Boutenac-Touvent;132;49.24;10.61;28.03
17170611;Bran;74;40.54;14.86;32.43
17170621;Bresdon;117;40.17;19.66;33.33
17170631;Breuil-la-Réorte;267;40.45;22.85;17.98
17170641;Breuillet;369;36.04;17.62;44.99
17170642;Breuillet;478;43.51;20.71;34.73
17170643;Breuillet;543;36.46;19.52;43.28
17170644;Breuillet;568;41.73;18.66;39.26
17170651;Breuil-Magné;659;27.77;30.5;22.61
17170652;Breuil-Magné;454;32.38;23.79;22.91
17170661;Brie-sous-Archiac;137;41.61;14.6;31.39
17170671;Brie-sous-Matha;69;34.78;23.19;40.58
17170681;Brie-sous-Mortagne;172;55.81;11.63;23.84
17170691;Brives-sur-Charente;130;47.69;24.62;21.54
17170701;Brizambourg;475;48.84;23.79;23.37
17170711;La Brousse;215;52.56;17.21;21.86
17170721;Burie;623;48.48;26.16;22.47
17170731;Bussac-sur-Charente;745;39.87;31.54;25.23
17170741;Bussac-Forêt;495;61.01;13.74;19.6
17170751;Cabariot;782;51.66;22.89;24.55
17170761;Celles;178;42.7;21.91;26.97
17170771;Cercoux;654;52.75;16.36;23.24
17170781;Chadenac;243;56.38;16.46;17.28
17170791;Chaillevette;423;44.68;18.44;35.7
17170792;Chaillevette;544;51.65;17.28;29.78
17170801;Chambon;465;43.87;24.95;18.28
17170811;Chamouillac;225;48.0;17.33;27.11
17170821;Champagnac;285;38.6;22.11;30.53
17170831;Champagne;346;47.11;24.28;27.75
17170841;Champagnolles;319;49.84;16.93;24.45
17170851;Champdolent;221;49.77;27.6;19.46
17170861;Chaniers;490;45.51;23.47;28.57
17170862;Chaniers;543;39.96;24.49;32.41
17170863;Chaniers;514;44.16;20.43;32.3
17170864;Chaniers;586;41.13;25.43;28.84
17170871;Chantemerle-sur-la-Soie;102;55.88;17.65;25.49
17170891;La Chapelle-des-Pots;491;40.53;35.64;19.35
17170911;Charron;476;41.81;24.16;22.69
17170912;Charron;654;45.57;21.41;22.63
17170921;Chartuzac;91;45.05;19.78;26.37
17170931;Le Château-d'Oléron;765;36.34;28.76;33.86
17170932;Le Château-d'Oléron;902;34.15;28.6;36.03
17170933;Le Château-d'Oléron;730;40.0;30.55;27.26
17170941;Châtelaillon-Plage;637;23.23;23.55;38.46
17170942;Châtelaillon-Plage;850;30.59;21.41;31.29
17170943;Châtelaillon-Plage;744;28.49;23.92;32.39
17170944;Châtelaillon-Plage;787;29.1;19.95;34.31
17170945;Châtelaillon-Plage;726;28.65;25.62;30.17
17170946;Châtelaillon-Plage;586;26.79;17.58;39.59
17170951;Chatenet;127;47.24;23.62;22.83
17170961;Chaunac;43;27.91;30.23;39.53
17170971;Le Chay;499;43.49;16.83;37.27
17170981;Chenac-Saint-Seurin-d'Uzet;390;42.05;18.46;28.46
17170991;Chepniers;378;50.0;16.4;23.54
17171001;Chérac;560;45.54;20.71;30.89
17171011;Cherbonnières;165;53.94;21.82;23.03
17171021;Chermignac;702;41.03;23.79;31.91
17171041;Chevanceaux;493;39.96;19.27;31.44
17171051;Chives;167;57.49;16.17;24.55
17171061;Cierzac;124;48.39;12.9;29.84
17171071;Ciré-d'Aunis;759;46.77;24.11;17.26
17171081;Clam;237;46.41;16.88;28.69
17171091;Clavette;778;30.33;25.84;32.52
17171101;Clérac;509;48.72;22.4;21.61
17171111;Clion;419;45.82;17.9;28.16
17171121;La Clisse;348;42.82;24.14;32.18
17171131;La Clotte;359;59.61;12.81;21.17
17171141;Coivert;116;38.79;24.14;31.03
17171151;Colombiers;179;34.08;36.87;18.44
17171161;Consac;138;38.41;17.39;26.81
17171171;Contré;79;46.84;20.25;31.65
17171181;Corignac;206;61.65;14.56;18.45
17171191;Corme-Ecluse;639;53.36;20.81;23.94
17171201;Corme-Royal;1013;43.04;22.51;33.27
17171211;La Couarde-sur-Mer;967;21.82;13.75;0.0
17171221;Coulonges;129;47.29;13.18;31.78
17171241;Courant;182;42.86;23.63;28.02
17171251;Courcelles;248;39.52;27.42;32.66
17171261;Courcerac;174;55.17;24.71;18.97
17171271;Courçon;895;39.66;25.14;21.45
17171281;Courcoury;378;36.77;27.25;31.22
17171291;Courpignac;246;51.63;13.01;22.36
17171301;Coux;253;44.27;20.16;26.88
17171311;Cozes;524;47.14;14.12;28.24
17171312;Cozes;686;47.38;18.22;26.82
17171321;Cram-Chaban;325;40.31;28.0;22.77
17171331;Cravans;401;54.61;15.21;21.7
17171341;Crazannes;244;38.11;31.97;27.87
17171351;Cressé;93;47.31;24.73;24.73
17171361;Croix-Chapeau;693;35.5;24.68;26.84
17171371;La Croix-Comtesse;117;45.3;35.04;18.8
17171381;Dampierre-sur-Boutonne;134;39.55;25.37;32.84
17171391;Doeuil-sur-le-Mignon;199;45.23;20.6;28.64
17171401;Dolus-d'Oléron;665;38.65;24.96;34.74
17171402;Dolus-d'Oléron;771;36.19;28.66;34.37
17171403;Dolus-d'Oléron;678;41.3;24.93;32.15
17171411;Dompierre-sur-Charente;225;42.67;24.0;30.67
17171421;Dompierre-sur-Mer;881;32.46;24.52;0.0
17171422;Dompierre-sur-Mer;843;30.49;23.96;0.0
17171423;Dompierre-sur-Mer;711;28.13;24.89;0.0
17171424;Dompierre-sur-Mer;617;29.66;15.88;0.0
17171425;Dompierre-sur-Mer;486;20.16;29.63;0.0
17171431;Le Douhet;446;41.93;34.3;21.3
17171451;Echebrune;265;47.55;15.47;27.92
17171461;Echillais;604;49.5;18.38;30.79
17171462;Echillais;525;45.52;23.24;29.71
17171463;Echillais;587;40.89;25.55;32.2
17171464;Echillais;407;41.03;24.57;33.42
17171471;Ecoyeux;682;45.16;30.21;21.41
17171481;Ecurat;280;42.14;32.14;23.93
17171491;Les Eduts;23;26.09;17.39;39.13
17171501;Les Eglises-d'Argenteuil;251;51.0;21.12;24.3
17171511;L'Eguille;523;40.73;23.33;34.8
17171521;Epargnes;475;51.37;16.42;24.84
17171531;Esnandes;588;35.71;22.62;0.0
17171532;Esnandes;641;33.85;26.52;0.0
17171541;Les Essards;376;44.68;24.73;30.05
17171551;Etaules;511;46.18;24.07;28.57
17171552;Etaules;547;48.26;20.48;29.98
17171553;Etaules;581;52.67;16.87;28.92
17171561;Expiremont;77;48.05;15.58;23.38
17171571;Fenioux;82;43.9;20.73;32.93
17171581;Ferrières;672;50.45;22.02;18.3
17171591;Fléac-sur-Seugne;210;50.95;20.0;21.43
17171601;Floirac;215;41.4;14.88;33.49
17171611;La Flotte;705;24.11;18.58;0.0
17171612;La Flotte;639;32.71;16.74;0.0
17171613;La Flotte;664;32.68;14.31;0.0
17171621;Fontaine-Chalendray;106;51.89;14.15;32.08
17171631;Fontaines-d'Ozillac;244;42.21;17.21;30.33
17171641;Fontcouverte;662;33.84;28.55;35.05
17171642;Fontcouverte;694;38.04;26.22;33.43
17171651;Fontenet;218;53.67;20.64;23.85
17171661;Forges;299;42.81;19.73;27.42
17171662;Forges;314;42.68;25.8;21.34
17171671;Le Fouilloux;325;58.77;11.08;23.38
17171681;Fouras;682;25.07;25.22;32.11
17171682;Fouras;785;23.82;24.97;31.85
17171683;Fouras;764;32.59;23.95;26.44
17171684;Fouras;717;27.75;25.8;30.26
17171711;Geay;384;43.75;28.65;25.78
17171721;Gémozac;712;43.96;17.7;29.63
17171722;Gémozac;675;46.67;13.78;26.22
17171731;La Genétouze;130;52.31;7.69;28.46
17171741;Genouillé;405;46.67;24.94;27.41
17171751;Germignac;296;52.03;11.49;26.69
17171761;Gibourne;61;55.74;13.11;31.15
17171771;Le Gicq;55;56.36;23.64;14.55
17171781;Givrezac;50;42.0;22.0;26.0
17171791;Les Gonds;460;39.35;24.13;33.91
17171792;Les Gonds;538;41.64;25.84;30.48
17171801;Gourvillette;67;53.73;23.88;20.9
17171811;Grandjean;164;43.9;31.1;22.56
17171821;La Grève-sur-Mignon;296;42.91;21.28;26.69
17171831;Grézac;518;53.67;10.23;22.78
17171841;La Gripperie-Saint-Symphorien;295;52.2;25.42;21.36
17171851;Le Gua;463;46.22;22.46;29.81
17171852;Le Gua;506;49.21;21.15;28.26
17171861;Le Gué-d'Alleré;487;45.17;23.41;21.15
17171871;Guitinières;243;44.86;13.99;32.1
17171881;Haimps;253;42.69;27.27;27.27
17171901;L'Houmeau;545;20.73;22.02;0.0
17171902;L'Houmeau;519;20.81;25.43;0.0
17171903;L'Houmeau;668;23.65;29.94;0.0
17171911;La Jard;229;57.21;15.28;17.9
17171921;Jarnac-Champagne;483;34.37;18.22;38.51
17171931;La Jarne;733;28.65;27.42;29.88
17171932;La Jarne;735;30.61;27.48;32.24
17171941;La Jarrie;645;32.25;27.44;30.7
17171942;La Jarrie;642;33.02;28.04;29.75
17171943;La Jarrie;679;25.63;32.7;32.99
17171951;La Jarrie-Audouin;154;46.1;24.68;24.68
17171961;Jazennes;308;51.3;12.66;26.62
17171971;Jonzac;548;34.12;21.72;35.58
17171972;Jonzac;645;30.08;21.55;37.98
17171973;Jonzac;441;35.37;21.54;37.64
17171981;Juicq;156;27.56;36.54;31.41
17171991;Jussas;73;46.58;27.4;16.44
17172001;Lagord;716;21.65;24.72;0.0
17172002;Lagord;658;25.99;24.16;0.0
17172003;Lagord;713;27.35;21.32;0.0
17172004;Lagord;682;24.63;24.49;0.0
17172005;Lagord;668;22.16;22.75;0.0
17172006;Lagord;528;24.81;32.39;0.0
17172007;Lagord;518;26.45;31.08;0.0
17172011;La Laigne;225;38.22;24.0;29.78
17172021;Landes;316;41.14;28.48;26.9
17172031;Landrais;414;38.41;30.92;21.74
17172041;Léoville;137;38.69;25.55;29.93
17172051;Loire-les-Marais;229;47.6;18.78;17.03
17172061;Loiré-sur-Nie;141;43.26;25.53;26.24
17172071;Loix;515;22.52;13.01;0.0
17172081;Longèves;529;44.05;20.04;27.41
17172091;Lonzac;155;40.0;12.9;40.65
17172101;Lorignac;254;50.79;13.39;28.35
17172111;Loulay;376;51.6;26.33;19.15
17172121;Louzignac;88;48.86;21.59;28.41
17172131;Lozay;84;63.1;13.1;20.24
17172141;Luchat;328;51.83;23.78;22.56
17172151;Lussac;23;47.83;21.74;26.09
17172161;Lussant;472;41.1;25.64;31.57
17172171;Macqueville;131;43.51;17.56;34.35
17172181;Marans;474;39.87;25.74;27.64
17172182;Marans;562;41.64;19.75;25.8
17172183;Marans;592;46.96;17.06;25.17
17172184;Marans;622;36.01;25.4;28.94
17172191;Marennes-Hiers-Brouage;597;47.24;27.47;23.95
17172192;Marennes-Hiers-Brouage;527;40.61;31.31;25.81
17172193;Marennes-Hiers-Brouage;614;47.23;25.24;26.38
17172194;Marennes-Hiers-Brouage;539;49.17;22.63;25.6
17172195;Marennes-Hiers-Brouage;697;37.59;33.86;27.4
17172196;Marennes-Hiers-Brouage;248;51.61;20.97;26.21
17172197;Marennes-Hiers-Brouage;101;30.69;32.67;34.65
17172201;Marignac;202;38.61;20.3;33.17
17172211;Marsais;454;45.15;25.33;21.15
17172221;Marsilly;640;28.44;21.25;0.0
17172222;Marsilly;690;25.51;20.43;0.0
17172223;Marsilly;707;28.43;24.05;0.0
17172231;Massac;102;31.37;33.33;31.37
17172241;Matha;516;46.9;20.54;28.49
17172242;Matha;517;47.39;19.15;29.59
17172251;Les Mathes;901;48.72;14.87;35.74
17172252;Les Mathes;696;52.44;16.81;29.89
17172261;Mazeray;565;46.55;25.84;25.13
17172271;Mazerolles;132;45.45;21.21;23.48
17172281;Médis;563;46.0;21.14;31.26
17172282;Médis;751;50.6;16.78;31.56
17172283;Médis;711;48.38;17.72;32.91
17172291;Mérignac;125;49.6;19.2;26.4
17172301;Meschers-sur-Gironde;741;45.07;16.87;28.21
17172302;Meschers-sur-Gironde;729;47.74;14.95;28.12
17172303;Meschers-sur-Gironde;693;38.67;18.9;31.75
17172311;Messac;67;43.28;35.82;11.94
17172321;Meursac;797;55.71;14.55;20.45
17172331;Meux;167;37.72;14.97;38.32
17172341;Migré;162;50.0;25.31;22.22
17172351;Migron;354;53.11;22.32;21.19
17172361;Mirambeau;707;47.24;17.26;24.75
17172371;Moëze;319;57.05;19.44;23.51
17172391;Mons;205;57.56;15.61;22.44
17172401;Montendre;639;42.72;25.04;23.63
17172402;Montendre;645;39.07;21.71;28.68
17172403;Montendre;153;36.6;18.3;31.37
17172404;Montendre;163;42.33;22.7;25.77
17172411;Montguyon;471;51.17;17.2;23.99
17172412;Montguyon;254;42.91;18.5;30.31
17172421;Montils;467;41.11;24.2;26.12
17172431;Montlieu-la-Garde;282;42.2;19.86;29.08
17172432;Montlieu-la-Garde;262;50.38;20.61;21.37
17172441;Montpellier-de-Médillan;409;51.34;15.4;20.78
17172451;Montroy;532;30.83;30.83;25.0
17172461;Moragne;283;53.71;22.61;22.97
17172471;Mornac-sur-Seudre;573;34.9;23.91;39.09
17172481;Mortagne-sur-Gironde;495;42.63;26.26;23.03
17172491;Mortiers;76;42.11;17.11;34.21
17172501;Mosnac;261;45.98;21.07;26.05
17172521;Le Mung;169;46.75;26.63;22.49
17172531;Muron;589;57.22;19.86;21.22
17172541;Nachamps;111;45.95;18.92;32.43
17172551;Nancras;420;49.29;21.19;28.57
17172561;Nantillé;168;48.81;25.6;24.4
17172571;Néré;298;42.28;22.82;29.53
17172581;Neuillac;145;42.76;17.24;27.59
17172591;Neulles;90;24.44;20.0;41.11
17172601;Neuvicq;222;53.6;16.67;21.17
17172611;Neuvicq-le-Château;193;52.33;27.98;16.58
17172621;Nieul-lès-Saintes;646;46.9;19.81;29.1
17172631;Nieul-le-Virouil;298;46.98;15.77;26.85
17172641;Nieul-sur-Mer;539;22.26;25.97;0.0
17172642;Nieul-sur-Mer;551;20.51;32.3;0.0
17172643;Nieul-sur-Mer;568;22.36;23.59;0.0
17172644;Nieul-sur-Mer;539;20.78;29.68;0.0
17172645;Nieul-sur-Mer;525;29.71;23.62;0.0
17172646;Nieul-sur-Mer;455;29.01;22.86;0.0
17172647;Nieul-sur-Mer;500;24.0;29.8;0.0
17172651;Nieulle-sur-Seudre;288;56.25;18.06;25.69
17172652;Nieulle-sur-Seudre;315;47.3;23.17;28.89
17172661;Les Nouillers;349;52.44;20.92;23.5
17172671;Nuaillé-d'Aunis;567;37.92;24.69;22.57
17172681;Nuaillé-sur-Boutonne;128;41.41;28.13;28.13
17172691;Orignolles;367;50.95;14.17;23.98
17172701;Ozillac;312;40.06;22.76;28.53
17172711;Paillé;174;58.05;25.29;11.49
17172731;Pérignac;530;41.13;16.42;32.45
17172741;Périgny;702;20.66;30.06;0.0
17172742;Périgny;617;20.26;30.96;0.0
17172743;Périgny;629;22.26;26.71;0.0
17172744;Périgny;774;28.68;23.77;0.0
17172745;Périgny;788;24.37;27.03;0.0
17172746;Périgny;655;21.07;27.33;0.0
17172747;Périgny;597;23.12;32.66;0.0
17172751;Pessines;499;44.69;23.25;29.06
17172761;Le Pin;32;34.38;28.13;31.25
17172771;Essouvert;398;51.76;19.1;26.38
17172772;Essouvert;208;41.35;27.88;29.33
17172781;Pisany;393;43.77;27.74;27.48
17172791;Plassac;359;46.52;13.93;28.69
17172801;Plassay;446;54.04;23.32;21.3
17172811;Polignac;94;50.0;22.34;15.96
17172821;Pommiers-Moulons;141;31.21;25.53;34.75
17172831;Pons;470;40.43;19.15;30.64
17172832;Pons;468;36.32;28.63;27.35
17172833;Pons;542;47.79;20.66;24.17
17172834;Pons;433;45.5;16.63;25.87
17172841;Pont-l'Abbé-d'Arnoult;495;45.45;18.99;33.94
17172842;Pont-l'Abbé-d'Arnoult;470;44.47;18.72;35.96
17172851;Port-d'Envaux;730;41.78;29.18;26.71
17172861;Les Portes-en-Ré;524;19.85;9.54;0.0
17172871;Pouillac;135;52.59;15.56;23.7
17172881;Poursay-Garnaud;154;60.39;18.18;20.78
17172891;Préguillac;282;41.84;22.7;33.69
17172901;Prignac;147;50.34;24.49;22.45
17172911;Puilboreau;542;24.72;30.63;0.0
17172912;Puilboreau;606;32.84;26.9;0.0
17172913;Puilboreau;562;28.47;25.62;0.0
17172914;Puilboreau;617;25.12;23.99;0.0
17172915;Puilboreau;476;24.58;30.25;0.0
17172916;Puilboreau;500;24.2;20.8;0.0
17172921;Puy-du-Lac;273;51.28;20.15;23.44
17172931;Puyravault;374;36.36;26.74;24.6
17172941;Puyrolland;96;58.33;27.08;13.54
17172951;Réaux sur Trèfle;422;39.81;19.67;30.57
17172961;Rétaud;616;47.24;21.75;22.56
17172971;Rivedoux-Plage;827;26.24;16.44;0.0
17172972;Rivedoux-Plage;845;26.86;17.51;0.0
17172981;Rioux;457;47.92;18.82;22.76
17172991;Rochefort;629;24.8;34.82;20.51
17172992;Rochefort;707;25.88;34.37;17.11
17172993;Rochefort;392;47.45;22.7;12.76
17172994;Rochefort;626;28.27;33.87;19.49
17172995;Rochefort;550;28.18;29.45;21.27
17172996;Rochefort;537;32.22;29.42;18.99
17172997;Rochefort;534;22.66;35.39;20.41
17172998;Rochefort;562;36.65;30.25;19.57
17172999;Rochefort;618;36.25;24.92;18.28
171729910;Rochefort;491;33.6;32.79;14.26
171729911;Rochefort;658;31.61;29.33;16.26
171729912;Rochefort;646;25.08;36.69;19.04
171729913;Rochefort;679;30.63;31.96;18.41
171729914;Rochefort;506;34.78;24.51;20.95
171729915;Rochefort;620;23.71;35.65;23.87
171729916;Rochefort;546;30.22;34.8;17.03
171729917;Rochefort;435;40.92;30.8;13.79
171729918;Rochefort;492;27.24;35.16;18.7
171729919;Rochefort;481;21.21;35.34;18.3
171729920;Rochefort;518;33.4;22.78;23.36
17173001;La Rochelle;776;25.26;38.02;0.0
17173002;La Rochelle;590;26.61;38.31;0.0
17173003;La Rochelle;634;17.82;40.38;0.0
17173004;La Rochelle;668;18.86;33.38;0.0
17173005;La Rochelle;485;22.06;32.78;0.0
17173006;La Rochelle;392;26.28;38.52;0.0
17173007;La Rochelle;590;20.0;25.76;0.0
17173008;La Rochelle;468;26.28;35.68;0.0
17173009;La Rochelle;475;20.42;42.32;0.0
171730010;La Rochelle;517;18.38;42.75;0.0
171730011;La Rochelle;458;28.6;35.37;0.0
171730012;La Rochelle;407;28.99;36.36;0.0
171730013;La Rochelle;362;29.83;34.53;0.0
171730014;La Rochelle;423;32.15;37.83;0.0
171730015;La Rochelle;478;30.75;36.19;0.0
171730016;La Rochelle;351;34.47;35.61;0.0
171730017;La Rochelle;450;32.89;35.11;0.0
171730018;La Rochelle;735;15.24;42.18;0.0
171730019;La Rochelle;635;15.75;35.59;0.0
171730020;La Rochelle;798;14.66;35.84;0.0
171730021;La Rochelle;861;14.05;31.01;0.0
171730022;La Rochelle;736;13.99;29.21;0.0
171730023;La Rochelle;776;12.24;28.35;0.0
171730024;La Rochelle;718;15.32;25.49;0.0
171730025;La Rochelle;646;15.94;37.62;0.0
171730026;La Rochelle;653;13.02;34.76;0.0
171730027;La Rochelle;527;10.25;31.31;0.0
171730028;La Rochelle;578;13.67;41.7;0.0
171730029;La Rochelle;731;13.0;49.52;0.0
171730030;La Rochelle;748;20.45;28.07;0.0
171730031;La Rochelle;794;14.99;33.25;0.0
171730032;La Rochelle;760;13.95;41.05;0.0
171730033;La Rochelle;749;11.75;47.66;0.0
171730034;La Rochelle;610;17.05;42.95;0.0
171730035;La Rochelle;791;14.16;37.42;0.0
171730036;La Rochelle;355;22.82;45.35;0.0
171730037;La Rochelle;628;18.15;44.43;0.0
171730038;La Rochelle;801;15.23;46.69;0.0
171730039;La Rochelle;695;28.63;38.71;0.0
171730040;La Rochelle;761;20.11;37.45;0.0
171730041;La Rochelle;569;21.97;29.17;0.0
171730042;La Rochelle;581;22.38;35.11;0.0
171730043;La Rochelle;726;18.6;32.23;0.0
171730044;La Rochelle;430;15.35;37.21;0.0
171730045;La Rochelle;569;20.39;36.73;0.0
171730046;La Rochelle;725;19.17;39.31;0.0
171730047;La Rochelle;819;18.07;38.1;0.0
171730048;La Rochelle;522;21.26;37.16;0.0
171730049;La Rochelle;606;15.35;41.91;0.0
171730050;La Rochelle;496;25.0;44.76;0.0
171730051;La Rochelle;510;29.8;35.69;0.0
171730052;La Rochelle;543;24.31;39.04;0.0
171730053;La Rochelle;516;22.48;42.25;0.0
171730054;La Rochelle;902;16.3;36.81;0.0
171730055;La Rochelle;334;27.25;38.92;0.0
171730056;La Rochelle;695;22.3;39.42;0.0
171730057;La Rochelle;157;45.86;26.75;0.0
171730058;La Rochelle;696;14.08;42.96;0.0
171730059;La Rochelle;528;9.47;41.67;0.0
171730060;La Rochelle;668;24.4;37.72;0.0
17173011;Romazières;45;44.44;31.11;24.44
17173021;Romegoux;337;49.55;22.85;26.11
17173031;La Ronde;490;44.69;21.84;22.86
17173041;Rouffiac;240;45.42;15.83;28.75
17173051;Rouffignac;223;52.47;19.28;19.28
17173061;Royan;382;38.48;15.45;45.29
17173062;Royan;433;31.18;17.09;51.27
17173063;Royan;381;33.6;18.9;45.41
17173064;Royan;390;32.82;16.92;49.74
17173065;Royan;481;31.6;13.72;54.47
17173066;Royan;388;27.32;16.75;55.67
17173067;Royan;515;27.38;11.26;60.78
17173068;Royan;638;39.66;19.44;39.81
17173069;Royan;707;29.84;21.36;38.76
171730610;Royan;611;40.43;13.91;33.72
171730611;Royan;655;37.25;16.79;33.89
171730612;Royan;654;40.98;16.36;29.82
171730613;Royan;495;33.74;16.16;39.39
171730614;Royan;268;45.15;23.13;24.25
171730615;Royan;525;40.38;18.48;31.81
171730616;Royan;313;36.42;10.54;40.58
171730617;Royan;421;41.81;17.58;27.32
171730618;Royan;631;30.27;16.16;41.68
171730619;Royan;558;37.81;14.87;36.92
171730620;Royan;621;42.19;15.62;32.69
171730621;Royan;553;40.69;15.01;34.36
171730622;Royan;791;44.37;17.7;28.45
17173071;Sablonceaux;780;46.41;22.44;29.74
17173081;Saint-Agnant;814;45.21;27.52;25.8
17173082;Saint-Agnant;688;46.37;27.91;24.13
17173091;Saint-Aigulin;495;50.3;17.78;25.45
17173092;Saint-Aigulin;473;53.49;15.22;22.83
17173101;Saint-André-de-Lidon;635;53.7;18.9;18.58
17173111;Saint-Augustin;399;45.86;20.8;32.58
17173112;Saint-Augustin;420;47.38;16.19;33.57
17173121;Saint-Bonnet-sur-Gironde;385;50.39;8.57;21.04
17173131;Saint-Bris-des-Bois;242;40.08;31.4;23.97
17173141;Saint-Césaire;494;38.66;33.6;23.89
17173151;Saint-Christophe;712;38.62;26.97;23.17
17173161;Saint-Ciers-Champagne;203;43.35;11.82;34.98
17173171;Saint-Ciers-du-Taillon;285;50.18;11.93;24.56
17173181;Saint-Clément-des-Baleines;497;25.75;12.27;0.0
17173191;Sainte-Colombe;66;31.82;31.82;24.24
17173201;Saint-Coutant-le-Grand;207;52.66;23.19;23.19
17173211;Saint-Crépin;171;39.18;26.9;30.41
17173221;Saint-Cyr-du-Doret;274;44.53;15.33;25.18
17173231;Saint-Denis-d'Oléron;910;38.02;24.84;36.48
17173241;Saint-Dizant-du-Bois;73;67.12;10.96;9.59
17173251;Saint-Dizant-du-Gua;255;49.02;12.94;25.49
17173261;Saint-Eugène;164;43.29;12.2;36.59
17173271;Saint-Félix;138;42.75;33.33;20.29
17173281;Saint-Fort-sur-Gironde;476;51.47;11.76;29.2
17173291;Saint-Froult;195;43.59;25.64;29.74
17173301;Sainte-Gemme;600;48.5;19.83;29.5
17173311;Saint-Genis-de-Saintonge;582;41.24;15.46;31.27
17173321;Saint-Georges-Antignac;195;40.0;17.44;32.31
17173331;Saint-Georges-de-Didonne;771;29.96;14.53;45.65
17173332;Saint-Georges-de-Didonne;439;25.28;18.91;46.47
